point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_GDX,weight_GLD,weight_SLV,weight_AIA,weight_XLE,weight_PTF,weight_QLD
74,0.23556353945467653,0.21393044085992996,0.9908058834575054,0.0,0.4473601267812689,0.0,0.1642685448569486,0.0,0.0,0.0,0.08837132836178258,0.3
75,0.23656883283794505,0.21574382840640752,0.9871375436833583,0.0,0.4488729358761926,0.0,0.15553508463850194,0.0,0.0,0.0,0.09559197948530554,0.3
76,0.23757412622121354,0.2175732483275989,0.9834578831081008,0.0,0.45038574497111755,0.0,0.1468016244200549,0.0,0.0,0.0,0.10281263060882762,0.3
77,0.23857941960448212,0.21941829960974726,0.9797697821323014,0.0,0.4518985540660409,0.0,0.1380681642016078,0.0,0.0,0.0,0.11003328173235129,0.3
78,0.23958471298775055,0.22127855105089472,0.9760761355404638,0.0,0.45350983641743414,0.0005157061210337017,0.12894059672819297,0.0,0.0,0.0,0.11703386073333916,0.3
79,0.2405900063710191,0.2231490062829685,0.9723996086088801,0.0,0.45599759269827034,0.005621521136065395,0.11630522676332515,0.0,0.0,0.0,0.12207565940233917,0.3
80,0.24159529975428765,0.2250262797774205,0.96875484929988,0.0,0.4584853489791063,0.010727336151096755,0.10366985679845744,0.0,0.0,0.0,0.1271174580713395,0.3
81,0.24260059313755608,0.226910202307768,0.9651421174994864,0.0,0.46097310525994273,0.015833151166128233,0.09103448683359013,0.0,0.0,0.0,0.13215925674033896,0.3
82,0.24360588652082463,0.22880060963147644,0.9615616272840476,0.0,0.46346086154077837,0.020938966181159847,0.0783991168687222,0.0,0.0,0.0,0.13720105540933958,0.3
83,0.24461117990409312,0.23069734233322883,0.958013549999442,0.0,0.46594861782161495,0.026044781196191233,0.0657637469038547,0.0,0.0,0.0,0.14224285407833914,0.3
84,0.24561647328736164,0.23260024567268073,0.9544980171679922,0.0,0.4684363741024491,0.031150596211222473,0.053128376938987906,0.0,0.0,0.0,0.14728465274734048,0.3
85,0.24662176667063018,0.23450916943664402,0.9510151232311735,0.0,0.4709241303832855,0.036256411226254406,0.040493006974119526,0.0,0.0,0.0,0.15232645141634052,0.3
